CustomerID,Age,FamilyMember,Region,Gender,EducationScore,EmploymentScore,IncomeGroup,Marital Status,DaysSinceFirstProduct,NumberofTransactions,CashTransactions,CardTransaction,ChequeTransaction,DaysSinceLastTransaction,DaystoNextRenewal,NumberPremiumPaid,PremiumAmt,AquisitionChannel,Carwonership,TwowheelerOwnership,MedicalBill,TotalPoliciesMatured,TotalPoliciesBought,AnnualPolicies,SemiAnnualPolicies,QuarterlyPolicies,MonthlyPolicies,SalesRepRating,Email_Response,Call_Respone,Message_Response,Complaintslogged,NumberofClaims,ClaimsPaid,ClaimsDenied,CarInsurance,TwoWheelerInsurance,CommercialInsurance,HealthInsurance,AccidentIsnurance,TravelInsurance,HomeInsurance,LifeInsurance
C7382,65,2,Region 6,Male,5,6,5,0,1260,17,6,3,8,158,23,6,13821,Direct,1,1,0,0,2,0,2,0,0,6,1,1,1,3,3,0,3,1,0,0,0,0,0,0,1
C7383,56,3,Region 7,Male,5,6,5,0,743,10,2,4,4,154,223,10,7551,Direct,1,1,0,1,5,3,2,0,0,10,0,1,1,5,0,0,0,1,0,1,1,1,0,0,1
C7384,42,5,Region 9,Male,8,6,8,0,262,12,3,4,5,325,217,3,6130,Online,1,1,1,6,7,5,1,0,1,9,1,0,0,2,4,1,3,1,1,1,1,1,0,1,1
C7385,47,2,Region 2,Male,6,10,6,1,1184,14,5,7,2,146,112,19,10621,Direct,1,1,0,0,6,6,0,0,0,7,0,0,1,0,4,4,0,0,1,1,1,0,1,1,1
C7386,60,3,Region 9,Female,7,5,6,0,1395,12,10,2,0,324,290,19,14830,Reseller,1,1,0,5,5,5,0,0,0,5,0,0,0,0,5,5,0,1,1,0,1,0,1,0,1
C7387,55,5,Region 10,Female,7,5,9,0,717,19,4,6,9,26,197,3,10207,Direct,0,1,0,1,2,2,0,0,0,7,1,1,1,0,3,3,0,0,0,1,0,1,0,0,0
C7388,55,2,Region 8,Male,10,6,5,1,1018,15,5,0,10,131,143,16,5187,Reseller,1,1,1,1,6,6,0,0,0,9,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1
C7389,55,5,Region 9,Male,9,5,9,0,972,13,4,0,9,266,365,10,8464,Direct,1,1,1,4,6,0,0,4,2,5,0,0,1,3,4,1,3,1,1,1,1,0,0,1,1
C7390,54,3,Region 4,Male,9,9,8,1,604,13,7,2,4,274,30,3,5510,Direct,1,1,1,3,3,2,0,0,1,6,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1
C7391,61,3,Region 10,Female,5,10,5,0,1037,23,6,8,9,104,23,4,9953,Online,1,1,1,0,3,1,1,0,1,5,0,1,1,4,1,0,1,1,0,0,0,1,0,1,0
C7392,50,2,Region 7,Male,9,6,10,0,789,8,3,5,0,100,162,8,5411,Direct,1,1,0,1,5,1,3,0,1,9,1,0,0,4,3,1,2,1,1,1,0,0,1,1,0
C7393,56,3,Region 9,Female,9,8,7,1,750,14,8,0,6,156,180,8,7372,Online,1,0,1,1,4,0,4,0,0,7,0,0,1,0,2,0,2,1,0,1,0,1,0,1,0
C7394,38,2,Region 2,Female,8,5,5,0,575,11,0,2,9,144,186,4,8041,Online,1,1,0,2,3,2,1,0,0,7,1,0,0,2,3,1,2,1,0,1,0,1,0,0,0
C7395,38,6,Region 1,Male,6,10,7,1,106,29,9,10,10,231,147,1,8087,Online,1,1,0,4,5,0,5,0,0,6,0,0,1,4,1,1,0,1,1,0,0,1,1,0,1
C7396,65,2,Region 2,Female,10,10,5,1,719,21,6,7,8,227,306,5,6413,Online,0,0,0,2,3,3,0,0,0,6,1,0,1,5,0,0,0,0,0,1,0,1,0,1,0
C7397,38,6,Region 4,Male,7,9,9,1,809,15,5,2,8,217,62,2,13765,Direct,0,1,1,0,2,1,0,0,1,10,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
C7398,64,3,Region 6,Male,5,9,10,1,1222,12,4,3,5,97,253,6,9027,Direct,0,1,1,1,2,0,2,0,0,7,1,1,1,3,1,0,1,0,0,1,1,0,0,0,0
C7399,37,6,Region 4,Female,9,7,5,0,1436,16,7,8,1,10,288,10,5939,Reseller,1,0,0,1,3,1,2,0,0,9,0,0,1,1,4,4,0,0,0,1,0,1,1,0,0
C7400,52,1,Region 9,Female,7,5,8,1,1717,17,3,8,6,129,182,27,12017,Online,1,1,0,2,6,1,5,0,0,10,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
C7401,30,2,Region 9,Male,8,5,10,1,352,12,8,1,3,237,39,3,8371,Reseller,1,0,1,3,4,4,0,0,0,10,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0
C7402,29,6,Region 4,Male,6,6,8,0,498,25,5,10,10,317,16,5,7207,Direct,1,0,0,4,4,4,0,0,0,10,1,1,1,3,2,0,2,1,0,0,1,1,1,0,0
C7403,36,5,Region 10,Male,9,6,6,1,170,8,1,6,1,157,79,0,12345,Direct,1,1,0,0,5,2,0,2,1,10,0,1,1,0,2,1,1,1,0,0,1,1,1,0,1
C7404,47,1,Region 3,Female,8,5,9,1,213,19,7,3,9,75,278,0,5829,Online,1,0,0,2,3,1,1,0,1,10,0,0,0,4,2,0,2,0,0,1,1,1,0,0,0
C7405,57,6,Region 1,Female,8,6,8,1,442,9,0,5,4,310,341,3,11285,Online,1,1,1,3,3,0,2,1,0,5,1,1,1,2,2,2,0,1,0,1,0,0,1,0,0
C7406,31,3,Region 5,Male,8,8,8,1,1553,17,0,9,8,329,68,12,11613,Reseller,1,1,0,3,4,1,2,0,1,8,1,1,0,5,5,5,0,1,1,0,0,1,1,0,0
C7407,59,6,Region 7,Female,9,7,6,0,475,22,8,5,9,72,42,4,10175,Online,1,1,0,3,5,3,0,1,1,8,1,1,1,1,4,1,3,1,1,0,1,0,1,0,1
C7408,59,4,Region 10,Male,7,5,9,0,1065,19,4,9,6,15,127,13,8340,Reseller,0,1,1,3,5,1,4,0,0,10,1,1,0,2,0,0,0,0,1,1,1,0,1,1,0
C7409,46,6,Region 2,Male,10,10,8,1,666,12,2,1,9,357,162,5,11975,Reseller,0,1,1,0,4,0,3,0,1,10,1,1,1,2,0,0,0,0,1,0,0,1,1,0,1
C7410,52,2,Region 1,Male,9,9,6,0,803,19,7,5,7,212,193,4,8443,Online,0,0,1,0,4,0,0,2,2,7,0,1,0,4,3,3,0,0,0,1,0,1,1,1,0
C7411,41,2,Region 8,Male,5,5,6,0,246,19,5,6,8,42,64,2,10912,Direct,1,1,0,2,4,4,0,0,0,7,0,1,1,0,2,2,0,1,0,0,0,1,0,1,1
C7412,38,6,Region 10,Female,5,9,8,1,176,19,8,3,8,207,226,0,7406,Online,1,1,1,1,5,2,2,0,1,6,0,0,0,2,2,0,2,0,1,1,0,1,1,0,1
C7413,59,6,Region 8,Female,6,9,9,1,354,17,3,5,9,91,247,1,9696,Reseller,1,1,0,1,4,1,2,0,1,6,1,1,0,2,1,1,0,0,1,1,0,0,1,1,0
C7414,42,2,Region 2,Female,7,8,5,1,587,10,2,4,4,139,35,3,5059,Online,1,1,1,1,5,1,1,1,2,6,0,1,1,0,4,1,3,0,1,0,0,1,1,1,1
C7415,52,2,Region 4,Male,10,6,6,1,647,13,10,3,0,70,131,7,8793,Reseller,1,1,0,0,5,1,3,1,0,9,1,1,1,3,1,0,1,1,0,0,0,1,1,1,1
C7416,52,4,Region 1,Female,8,10,5,1,748,13,2,2,9,50,134,10,13280,Reseller,1,1,0,5,6,0,2,3,1,10,1,0,1,3,3,1,2,1,1,1,1,0,1,1,0
C7417,26,2,Region 2,Male,10,10,5,0,1167,13,9,4,0,260,60,12,12006,Reseller,1,1,0,2,5,4,0,0,1,5,1,0,1,4,2,0,2,0,1,1,0,1,1,0,1
C7418,56,6,Region 6,Male,5,6,6,0,1497,5,1,0,4,234,21,12,13387,Direct,1,1,1,0,3,1,0,2,0,7,1,0,0,4,5,2,3,1,1,0,0,0,0,0,1
C7419,64,4,Region 9,Female,7,8,7,0,1733,18,5,6,7,117,305,9,10189,Direct,0,1,1,1,3,0,2,0,1,5,0,1,1,4,4,0,4,0,1,1,0,0,1,0,0
C7420,37,2,Region 7,Female,6,8,10,0,698,16,3,10,3,16,290,11,7352,Reseller,1,1,1,4,6,6,0,0,0,10,1,0,0,4,1,1,0,0,0,1,1,1,1,1,1
C7421,51,5,Region 9,Male,8,6,5,0,396,14,1,10,3,331,175,4,14200,Reseller,1,1,0,2,4,2,2,0,0,7,0,1,0,4,5,3,2,1,1,0,0,1,1,0,0
C7422,35,4,Region 10,Male,9,5,9,1,667,9,2,7,0,317,331,6,13432,Online,0,1,1,1,5,2,2,0,1,6,0,0,0,5,1,1,0,0,1,1,1,1,1,0,0
C7423,48,6,Region 9,Female,8,7,7,0,1192,21,5,9,7,126,260,6,10810,Online,1,1,0,1,3,2,0,0,1,5,0,0,1,4,5,2,3,1,0,0,0,1,0,1,0
C7424,29,1,Region 5,Female,5,9,8,0,506,29,9,10,10,192,232,5,7324,Reseller,1,1,0,3,4,0,1,3,0,6,1,1,0,5,5,3,2,0,1,0,0,1,0,1,1
C7425,44,2,Region 10,Male,7,6,8,1,372,13,4,0,9,348,75,2,6177,Reseller,0,0,1,0,2,1,1,0,0,5,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0
C7426,25,5,Region 8,Female,10,6,7,1,1308,24,8,8,8,181,284,17,9022,Reseller,1,0,0,0,5,4,1,0,0,8,1,1,1,4,0,0,0,1,0,1,1,0,1,1,0
C7427,51,6,Region 7,Male,10,6,6,0,1580,24,9,7,8,345,86,21,5700,Direct,1,0,0,2,5,1,4,0,0,6,0,0,0,3,1,1,0,1,0,0,1,0,1,1,1
C7428,63,6,Region 9,Female,9,8,7,0,1287,11,1,9,1,237,39,3,7675,Online,1,1,0,3,5,0,1,0,4,6,1,1,1,2,4,2,2,1,1,0,1,0,1,1,0
C7429,63,1,Region 10,Female,9,7,10,1,608,23,10,9,4,77,177,5,12963,Direct,1,0,1,1,5,1,1,2,1,5,1,0,1,0,3,0,3,1,0,1,1,0,0,1,1
C7430,65,4,Region 5,Female,5,5,7,0,1713,9,2,7,0,272,183,13,6418,Reseller,1,1,1,0,5,1,2,0,2,10,0,1,0,2,0,0,0,1,1,1,0,1,0,0,1
C7431,62,6,Region 5,Female,8,7,5,0,1101,17,2,5,10,318,81,15,8436,Online,1,1,1,1,5,3,2,0,0,8,0,1,1,0,2,0,2,1,1,0,1,1,1,0,0
C7432,36,6,Region 4,Female,8,8,7,0,1573,13,2,4,7,296,353,17,10544,Online,0,1,0,0,5,4,0,0,1,7,0,0,0,2,2,0,2,0,1,1,0,1,1,0,1
C7433,60,6,Region 2,Male,7,7,10,0,1016,19,9,8,2,16,156,11,12292,Online,1,1,0,2,5,0,4,0,1,8,1,1,0,5,4,1,3,1,1,1,0,0,1,1,0
C7434,38,5,Region 4,Female,5,9,8,0,808,14,0,8,6,161,132,10,6134,Direct,1,0,1,1,5,1,2,2,0,9,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1
C7435,39,2,Region 9,Male,5,8,7,1,32,10,4,1,5,167,204,0,14238,Reseller,1,1,1,1,3,2,0,1,0,9,1,1,0,1,3,2,1,0,0,1,0,0,1,0,1
C7436,50,4,Region 10,Female,8,5,7,0,200,18,10,7,1,260,189,2,5051,Reseller,1,1,0,0,4,2,2,0,0,8,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0
C7437,36,5,Region 2,Female,8,6,9,1,657,23,3,10,10,133,322,5,7222,Direct,1,0,1,0,3,0,3,0,0,6,1,0,1,2,1,0,1,1,0,0,0,0,0,1,1
C7438,36,5,Region 8,Male,10,10,8,1,1593,18,2,10,6,347,163,8,11322,Direct,1,1,0,2,2,1,1,0,0,10,0,1,0,0,4,3,1,0,1,0,1,0,0,0,0
C7439,53,2,Region 3,Male,6,5,5,1,223,10,6,1,3,242,309,0,10780,Reseller,1,1,0,0,2,1,1,0,0,5,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0
C7440,47,4,Region 4,Female,10,6,6,1,955,21,10,2,9,256,244,4,7761,Reseller,1,0,1,0,2,1,0,1,0,6,1,0,0,2,3,0,3,1,0,0,0,0,0,1,0
C7441,60,3,Region 9,Male,8,8,10,0,325,23,10,9,4,22,213,3,8976,Online,0,0,0,1,4,4,0,0,0,7,1,1,0,2,5,5,0,0,0,1,1,1,0,0,1
C7442,25,1,Region 3,Male,8,10,10,0,892,6,4,0,2,257,117,9,13855,Reseller,1,1,0,1,4,4,0,0,0,8,1,1,1,1,3,3,0,1,1,0,1,0,0,1,0
C7443,61,5,Region 1,Male,7,7,7,1,1000,14,8,2,4,153,204,8,9226,Reseller,0,1,0,2,3,3,0,0,0,6,1,0,1,4,2,0,2,0,1,0,0,0,0,1,1
C7444,58,6,Region 3,Female,7,8,7,0,270,14,3,8,3,175,85,2,12208,Online,1,1,1,4,4,3,1,0,0,6,0,1,1,2,5,2,3,1,1,0,0,1,0,0,1
C7445,43,4,Region 6,Female,6,9,7,0,859,11,6,5,0,293,33,11,9766,Direct,1,1,0,1,5,5,0,0,0,6,0,0,1,4,5,2,3,1,1,1,1,0,0,0,1
C7446,43,5,Region 6,Female,5,5,8,1,307,19,2,8,9,299,254,4,13760,Online,1,1,0,1,5,5,0,0,0,8,0,0,1,1,2,1,1,1,0,0,0,1,1,1,1
C7447,32,1,Region 9,Male,7,8,7,1,1734,15,7,8,0,190,301,18,5297,Online,1,0,1,2,4,3,0,1,0,8,1,0,0,0,4,2,2,1,0,0,0,1,1,1,0
C7448,37,5,Region 3,Male,5,9,5,1,73,17,10,0,7,332,32,0,9431,Reseller,1,1,0,0,2,0,2,0,0,9,1,0,0,3,5,3,2,1,0,0,0,0,0,1,0
C7449,37,3,Region 6,Male,8,6,5,0,670,13,2,2,9,224,200,6,11600,Direct,1,1,0,3,4,1,3,0,0,8,0,1,0,1,3,1,2,1,1,0,0,1,1,0,0
C7450,49,6,Region 8,Male,7,8,10,0,73,25,6,9,10,67,165,0,6710,Direct,1,1,1,2,5,1,0,2,2,5,0,0,0,0,4,4,0,0,1,1,1,1,0,1,0
C7451,43,2,Region 4,Male,10,9,5,1,543,21,7,5,9,127,258,5,7798,Direct,1,1,1,4,5,3,0,1,1,5,1,0,0,2,2,1,1,0,1,0,0,1,1,1,1
C7452,48,1,Region 2,Female,9,5,10,0,132,23,7,9,7,103,113,1,9734,Online,1,1,0,2,3,3,0,0,0,5,1,1,0,4,1,1,0,0,0,1,1,0,0,0,1
C7453,52,3,Region 9,Female,9,5,5,0,619,11,6,2,3,90,79,3,11019,Reseller,1,1,1,3,3,1,1,1,0,9,1,1,1,1,5,0,5,0,0,0,1,1,0,0,1
C7454,39,2,Region 10,Female,9,8,8,0,1127,15,8,0,7,92,110,6,13909,Direct,1,1,1,2,3,0,1,1,1,9,1,0,0,5,0,0,0,1,1,0,0,0,0,0,1
C7455,27,3,Region 5,Female,9,7,5,0,1551,16,6,0,10,57,128,12,6453,Direct,1,0,1,0,3,3,0,0,0,6,0,1,1,2,3,3,0,0,0,0,1,1,0,0,1
C7456,44,3,Region 10,Female,10,9,8,0,1304,19,7,6,6,323,69,7,14297,Online,1,1,0,1,2,0,2,0,0,10,0,0,1,4,5,2,3,1,0,1,0,0,0,0,0
C7457,31,3,Region 1,Female,8,8,8,0,1804,15,4,10,1,76,64,18,7757,Direct,0,1,0,2,4,0,2,2,0,10,1,1,0,3,2,1,1,0,1,0,1,1,0,0,1
C7458,62,5,Region 7,Male,6,5,7,0,40,18,0,9,9,205,315,0,12130,Direct,1,1,1,0,4,2,2,0,0,6,1,1,0,0,4,2,2,1,0,0,0,0,1,1,1
C7459,44,5,Region 10,Male,5,9,8,1,1294,19,8,4,7,331,321,7,7356,Online,1,1,1,2,3,0,0,2,1,8,1,0,0,3,5,3,2,0,1,1,0,1,0,0,0
C7460,34,5,Region 8,Male,8,6,9,0,769,13,2,1,10,20,196,8,6934,Online,1,0,1,2,4,1,1,2,0,10,0,0,0,2,2,1,1,1,0,1,0,1,0,0,1
C7461,62,5,Region 1,Male,10,6,10,0,226,16,9,5,2,78,246,0,5683,Online,0,1,1,1,2,1,1,0,0,5,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1
C7462,28,3,Region 5,Male,5,7,5,1,1589,13,6,0,7,269,114,21,14503,Online,1,0,0,0,5,5,0,0,0,5,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
C7463,63,5,Region 1,Male,8,10,8,0,1047,11,0,6,5,150,49,10,7463,Reseller,1,1,1,1,4,2,2,0,0,10,1,1,1,1,3,2,1,1,1,1,0,0,1,0,0
C7464,34,6,Region 10,Female,6,6,6,1,1369,15,3,2,10,289,267,3,11278,Online,1,1,1,2,2,1,0,0,1,5,1,1,1,2,3,2,1,0,1,0,0,0,0,1,0
C7465,50,6,Region 8,Male,9,8,7,0,1740,21,5,7,9,167,154,19,7629,Online,1,1,1,4,4,0,4,0,0,8,1,0,0,0,5,4,1,1,1,0,1,0,1,0,0
C7466,57,2,Region 9,Female,7,7,9,0,1500,11,6,2,3,27,316,16,12930,Direct,1,1,0,1,4,4,0,0,0,9,0,1,1,3,5,4,1,0,1,1,1,1,0,0,0
C7467,31,1,Region 3,Female,7,7,7,0,1235,21,6,7,8,336,243,10,6678,Direct,1,1,0,3,3,3,0,0,0,8,1,0,1,3,3,1,2,1,1,0,0,1,0,0,0
C7468,32,5,Region 2,Male,6,10,6,1,575,16,4,2,10,257,153,4,5109,Online,1,1,1,2,3,1,2,0,0,10,0,0,0,5,1,0,1,0,1,0,0,1,0,0,1
C7469,65,3,Region 2,Female,9,9,9,1,788,12,6,1,5,247,158,6,6884,Reseller,1,1,0,1,5,1,0,2,2,9,0,0,0,4,3,3,0,0,1,1,0,1,1,0,1
C7470,64,6,Region 3,Female,6,5,5,0,1489,8,0,5,3,100,136,16,10250,Reseller,1,1,0,4,4,2,1,1,0,5,1,1,0,5,4,0,4,0,1,0,1,0,1,1,0
C7471,45,2,Region 4,Male,6,10,6,1,1458,5,1,0,4,326,135,3,14686,Reseller,0,1,0,2,3,1,0,0,2,5,1,1,1,5,3,2,1,0,0,1,0,1,0,1,0
C7472,47,4,Region 4,Female,7,7,7,1,159,13,0,3,10,160,263,0,6377,Reseller,0,1,1,1,1,1,0,0,0,6,0,1,1,5,3,1,2,0,1,0,0,0,0,0,0
C7473,48,1,Region 3,Female,5,8,7,1,38,17,10,2,5,113,320,0,12344,Online,0,1,0,3,4,1,0,0,3,8,1,1,0,5,3,2,1,0,1,0,0,0,1,1,1
C7474,38,2,Region 2,Female,7,5,6,0,430,11,1,10,0,29,112,4,13637,Reseller,0,1,0,4,4,2,1,1,0,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
C7475,31,5,Region 9,Female,5,9,9,1,408,11,7,3,1,190,75,4,12786,Online,0,1,1,0,4,2,2,0,0,5,0,0,0,3,5,1,4,0,1,1,1,0,0,0,1
C7476,28,5,Region 8,Female,10,8,9,1,94,12,0,3,9,321,217,0,13292,Reseller,1,0,0,0,3,2,0,1,0,6,0,0,0,4,3,2,1,1,0,1,0,1,0,0,0
C7477,49,4,Region 7,Female,5,10,10,1,1681,12,3,5,4,359,255,17,8811,Online,1,1,1,4,6,1,3,0,2,5,1,0,1,0,5,5,0,0,1,1,1,1,1,1,0
C7478,65,1,Region 9,Female,10,10,7,1,1321,16,7,1,8,218,33,20,5749,Direct,1,1,1,3,6,1,4,1,0,5,1,0,1,2,4,3,1,1,1,0,1,0,1,1,1
C7479,60,3,Region 2,Male,10,10,10,0,50,16,4,4,8,355,284,0,7933,Online,0,1,1,3,3,1,2,0,0,6,1,0,0,2,2,2,0,0,0,1,0,1,1,0,0
C7480,44,4,Region 2,Female,10,6,6,0,674,25,8,8,9,192,125,6,7738,Online,0,1,0,3,4,2,0,2,0,9,1,1,0,4,3,2,1,0,1,1,0,1,0,0,1
C7481,49,2,Region 8,Female,9,8,6,0,86,14,1,5,8,169,70,0,11527,Online,1,1,1,3,5,0,4,0,1,10,0,1,0,0,3,1,2,0,0,1,1,1,0,1,1
C7482,57,6,Region 3,Male,6,9,9,1,909,20,6,6,8,288,329,11,13179,Direct,1,0,1,0,5,2,3,0,0,9,1,1,0,0,3,2,1,1,0,0,0,1,1,1,1
C7483,50,4,Region 5,Male,9,9,10,0,354,6,3,0,3,118,39,2,5866,Reseller,1,0,0,4,4,2,2,0,0,5,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
C7484,55,4,Region 1,Female,6,5,9,0,1686,18,9,1,8,197,112,23,11844,Online,1,1,1,2,5,5,0,0,0,10,1,1,0,4,4,2,2,0,1,1,1,1,0,1,0
C7485,32,1,Region 8,Male,8,7,5,1,874,16,0,9,7,68,123,8,6130,Reseller,0,1,1,1,4,2,1,1,0,5,1,0,1,1,4,2,2,0,1,1,1,0,0,1,0
C7486,46,4,Region 9,Female,9,6,10,1,964,23,3,10,10,26,345,12,9248,Reseller,1,1,0,3,5,2,3,0,0,5,0,0,1,0,2,1,1,1,1,0,0,1,1,0,1
C7487,33,5,Region 5,Female,8,5,9,0,1399,22,8,8,6,207,287,13,6511,Reseller,1,1,1,2,4,1,2,1,0,7,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
C7488,62,3,Region 3,Female,9,7,10,1,814,9,6,3,0,248,178,10,14336,Online,1,1,0,6,8,2,2,1,3,6,1,1,1,4,3,2,1,1,1,1,1,1,1,1,1
C7489,35,1,Region 1,Female,10,8,9,0,1359,13,4,6,3,220,285,14,14068,Online,0,1,0,2,4,4,0,0,0,10,0,0,0,4,2,1,1,0,1,0,1,0,1,1,0
C7490,40,6,Region 2,Male,6,6,10,1,922,11,7,0,4,102,309,5,12311,Direct,1,0,0,1,2,0,2,0,0,10,0,1,1,1,4,3,1,0,0,0,1,0,0,0,1
C7491,52,3,Region 6,Female,8,9,5,1,486,21,6,5,10,313,120,3,11099,Online,0,1,0,0,3,3,0,0,0,7,1,0,0,2,1,1,0,0,1,1,0,0,0,1,0
C7492,38,4,Region 2,Female,7,8,7,1,748,17,7,9,1,26,311,8,6864,Reseller,1,1,1,5,5,2,1,1,1,8,1,0,1,5,0,0,0,0,1,1,1,0,1,1,0
C7493,55,1,Region 3,Female,8,8,9,1,1653,24,6,9,9,178,288,18,13818,Online,1,1,0,4,4,4,0,0,0,7,1,0,0,4,5,0,5,1,1,1,1,0,0,0,0
C7494,34,1,Region 8,Female,7,6,9,1,888,11,6,1,4,145,23,6,8379,Direct,1,0,1,0,3,1,2,0,0,8,0,0,1,5,3,3,0,1,0,0,1,1,0,0,0
C7495,60,2,Region 9,Female,6,10,10,1,873,14,3,2,9,211,89,9,7906,Direct,1,1,0,2,4,3,1,0,0,9,0,0,1,0,3,0,3,1,0,0,0,1,1,1,0
C7496,27,4,Region 10,Male,7,9,8,1,1734,21,10,9,2,322,304,9,8495,Direct,1,0,0,2,2,2,0,0,0,8,1,1,0,3,5,3,2,1,0,1,0,0,0,0,0
C7497,49,2,Region 4,Male,9,9,7,1,358,14,4,9,1,35,207,1,7636,Reseller,1,0,0,2,3,2,1,0,0,7,0,1,0,5,1,1,0,0,0,0,1,0,0,1,1
C7498,50,6,Region 6,Female,8,7,5,0,1380,17,5,6,6,216,364,3,10989,Online,0,1,0,0,1,1,0,0,0,7,0,0,0,0,4,2,2,0,0,0,0,0,1,0,0
C7499,40,4,Region 6,Male,10,9,7,1,301,20,8,10,2,17,77,2,9798,Direct,0,1,1,2,5,3,1,0,1,7,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1
C7500,44,3,Region 10,Female,10,7,8,0,1574,21,10,7,4,364,98,16,13216,Online,0,1,1,3,4,1,3,0,0,7,1,1,0,2,5,0,5,0,1,0,0,0,1,1,1
C7501,65,3,Region 9,Female,10,8,8,1,1794,17,10,0,7,256,88,8,14043,Direct,0,1,1,1,2,1,0,1,0,5,1,0,1,5,1,0,1,0,1,0,0,0,1,0,0
C7502,28,2,Region 1,Female,8,9,8,1,1689,16,4,4,8,301,90,13,13095,Online,1,1,1,2,4,2,1,0,1,8,1,1,1,4,4,3,1,0,1,1,0,0,1,0,1
C7503,57,1,Region 4,Male,7,10,9,1,627,16,6,1,9,304,146,1,9815,Reseller,0,0,0,3,3,0,1,0,2,10,1,1,0,5,2,1,1,0,0,0,1,0,1,0,1
C7504,28,4,Region 2,Male,7,5,9,1,531,7,3,4,0,268,270,7,5511,Reseller,1,1,0,5,5,5,0,0,0,7,0,1,1,1,3,0,3,1,0,1,1,0,0,1,1
C7505,62,5,Region 6,Male,10,9,8,1,468,8,0,1,7,176,333,0,8923,Reseller,1,1,0,1,1,0,0,0,1,8,1,1,1,5,5,0,5,0,0,0,0,1,0,0,0
C7506,29,6,Region 5,Female,8,9,10,1,1753,18,10,4,4,227,218,8,9768,Reseller,1,0,1,0,2,1,1,0,0,5,1,1,0,1,5,1,4,0,0,1,0,0,0,1,0
C7507,31,1,Region 2,Male,5,6,10,0,118,21,9,9,3,267,140,0,12964,Direct,1,1,1,1,2,1,0,1,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
C7508,55,3,Region 1,Female,8,6,10,0,207,7,2,1,4,185,234,1,11463,Direct,1,1,1,1,5,2,1,0,2,6,0,0,0,0,3,0,3,1,1,1,1,0,0,1,0
C7509,60,2,Region 5,Male,10,7,6,1,1242,13,5,7,1,158,70,10,14124,Reseller,1,1,0,3,3,3,0,0,0,6,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
C7510,48,2,Region 9,Male,6,10,6,1,521,18,10,4,4,215,213,5,8609,Direct,1,0,0,1,4,1,0,3,0,8,1,1,0,4,1,0,1,1,0,1,0,0,0,1,1
C7511,38,6,Region 7,Female,10,8,7,0,321,18,9,7,2,19,200,4,5889,Online,1,1,1,3,7,4,2,0,1,7,0,0,0,4,2,1,1,1,0,1,1,1,1,1,1
C7512,53,2,Region 9,Male,9,9,6,0,827,14,7,4,3,330,36,4,10103,Reseller,0,0,0,3,3,1,0,1,1,6,0,0,1,0,4,3,1,0,0,1,1,0,0,0,1
C7513,28,1,Region 6,Female,6,9,6,1,662,11,1,4,6,174,32,6,9140,Direct,1,1,0,0,4,1,3,0,0,7,1,0,0,1,3,2,1,1,0,1,0,0,0,1,1
C7514,39,6,Region 2,Male,5,7,10,1,1446,19,6,6,7,336,47,14,13310,Online,0,1,0,1,4,1,0,3,0,7,0,1,1,3,2,2,0,0,0,0,0,1,1,1,1
C7515,56,3,Region 2,Female,9,6,7,0,245,19,8,3,8,46,61,0,6785,Reseller,1,1,0,0,5,0,0,1,4,7,1,1,1,3,5,2,3,1,1,0,0,1,0,1,1
C7516,38,5,Region 8,Female,8,6,6,1,797,11,0,8,3,100,103,10,5062,Direct,1,1,0,2,5,3,1,1,0,5,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
C7517,30,6,Region 7,Male,5,6,7,1,633,22,9,10,3,116,340,6,12754,Reseller,1,1,1,3,4,2,0,2,0,9,1,1,1,2,4,2,2,0,1,1,1,0,0,0,1
C7518,58,6,Region 3,Male,7,9,6,0,715,11,0,10,1,130,308,4,13577,Online,1,0,1,0,3,2,1,0,0,8,1,1,1,5,2,2,0,1,0,1,0,0,0,1,0
C7519,49,4,Region 10,Male,8,5,8,0,1244,17,7,2,8,179,114,6,12183,Online,0,0,1,0,2,1,1,0,0,5,0,1,1,4,5,2,3,0,0,0,1,0,0,0,1
C7520,30,4,Region 2,Male,10,7,10,1,1763,11,0,8,3,234,117,28,10204,Online,1,1,1,2,6,1,5,0,0,8,0,0,0,3,1,0,1,1,1,1,1,0,0,1,1
C7521,25,1,Region 9,Female,7,10,10,1,1400,21,7,10,4,324,89,15,13917,Online,1,1,1,0,4,4,0,0,0,8,1,1,1,4,5,5,0,0,0,0,1,1,0,1,1
